stage,seed,dimension,true_rank,strength,rank,method,train_samples,heldout_samples,field_evaluation_samples,cca_identity_diff,scale,generator_error,vector_field_cosine,orbit_shape_error,frequency_error,stability_max_real_eigenvalue
confirmation,10000,4,4,0.1,4,raw_svd,2000,1000,1000,0.0,0.998720823964529,0.057586949272202266,0.9984284247692811,0.028031903527222703,0.012867129332215895,1.942890293094024e-16
confirmation,10000,4,4,0.1,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,2.498001805406602e-16
confirmation,10000,4,4,0.25,4,correlon,2000,1000,1000,0.0,1.0020777468182065,0.08111306115448508,0.9972225694931501,0.03726546998797855,0.027178475276447067,2.7755575615628914e-16
confirmation,10000,4,4,0.25,4,cca_equivalent,2000,1000,1000,0.0,1.0020777468182065,0.08111306115448508,0.9972225694931501,0.03726546998797855,0.027178475276447067,2.7755575615628914e-16
confirmation,10000,4,4,0.25,4,raw_svd,2000,1000,1000,0.0,1.0020777468182065,0.08111306115448587,0.9972225694931501,0.03726546998797879,0.027178475276446665,4.440892098500626e-16
confirmation,10000,4,4,0.25,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16
confirmation,10000,4,4,0.5,4,correlon,2000,1000,1000,0.0,0.9777936815974334,0.08842798544045621,0.9969014423601454,0.03936087930836068,0.018840896440260213,3.191891195797325e-16
confirmation,10000,4,4,0.5,4,cca_equivalent,2000,1000,1000,0.0,0.9777936815974334,0.08842798544045621,0.9969014423601454,0.03936087930836068,0.018840896440260213,3.191891195797325e-16
confirmation,10000,4,4,0.5,4,raw_svd,2000,1000,1000,0.0,0.9777936815974332,0.08842798544045653,0.9969014423601453,0.039360879308360845,0.018840896440260338,1.6653345369377348e-16
confirmation,10000,4,4,0.5,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.885780586188048e-16
confirmation,10000,4,4,1.0,4,correlon,2000,1000,1000,0.0,1.001074432031538,0.0646148717967022,0.9981124625121345,0.030720819389019376,0.014523903637756385,4.440892098500626e-16
confirmation,10000,4,4,1.0,4,cca_equivalent,2000,1000,1000,0.0,1.001074432031538,0.0646148717967022,0.9981124625121345,0.030720819389019376,0.014523903637756385,4.440892098500626e-16
confirmation,10000,4,4,1.0,4,raw_svd,2000,1000,1000,0.0,1.0010744320315395,0.06461487179670235,0.9981124625121345,0.030720819389019445,0.014523903637757081,5.551115123125783e-16
confirmation,10000,4,4,1.0,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,2.220446049250313e-16
confirmation,10000,8,1,0.1,4,correlon,2000,1000,1000,0.0,0.9998225361729545,0.08096893522445728,0.996859699173753,0.0396251235092524,0.012534380483650928,5.689893001203927e-16
confirmation,10000,8,1,0.1,4,cca_equivalent,2000,1000,1000,0.0,0.9998225361729545,0.08096893522445728,0.996859699173753,0.0396251235092524,0.012534380483650928,5.689893001203927e-16
confirmation,10000,8,1,0.1,4,raw_svd,2000,1000,1000,0.0,0.9999949709187975,0.08033547947282446,0.9968876072252718,0.039448655076745845,0.011798847032679468,4.440892098500626e-16
confirmation,10000,8,1,0.1,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16
confirmation,10000,8,1,0.25,4,correlon,2000,1000,1000,0.0,0.9813545284802623,0.09096966897481416,0.9961593061899928,0.0438217629152864,0.02883257064155858,4.440892098500626e-16
confirmation,10000,8,1,0.25,4,cca_equivalent,2000,1000,1000,0.0,0.9813545284802623,0.09096966897481416,0.9961593061899928,0.0438217629152864,0.02883257064155858,4.440892098500626e-16
confirmation,10000,8,1,0.25,4,raw_svd,2000,1000,1000,0.0,0.9813709183067323,0.09085688431674646,0.9961628796596838,0.04380137178397637,0.028817012942478168,5.551115123125783e-16
confirmation,10000,8,1,0.25,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,4.718447854656915e-16
