seed,metric,P,D,Delta,weakest_target_class,weakest_preserve_transform,strongest_destroy_target_class,strongest_destroy_transform,target_class_count,strongest_baseline_metric,strongest_baseline_delta,baseline_advantage
10114,linear_CKA,0.7013077807903145,1.0,-0.29869221920968547,history_dependent_relational_mode,P2_global_scaling,direct_coupling_SCM,D5_source_swap,3,,,
10114,mutual_information,0.9540153509641792,1.0,-0.04598464903582078,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10114,pca_rank1_explained_variance,0.9514043782291262,1.0,-0.04859562177087384,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D7_history_destruction,3,,,
10114,pearson,0.8774717340190953,1.0,-0.12252826598090472,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D5_source_swap,3,,,
10114,spectral_coherence,0.5647885124359238,1.0,-0.43521148756407624,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10115,VAR_ARX_predictive,0.8699822623690034,0.8868881127033347,-0.01690585033433123,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D1_temporal_shuffle,3,,,
10115,autocorrelation_persistence,0.774342858301378,1.0,-0.22565714169862205,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10115,correlon_v1,0.0,1.0,-1.0,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,mutual_information,0.008411312989692,-1.008411312989692
10115,largest_covariance_eigenvalue,0.8784276974227898,1.0,-0.12157230257721019,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10115,linear_CKA,0.5783721429631753,1.0,-0.4216278570368247,history_dependent_relational_mode,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10115,mutual_information,0.9719086672359276,0.9634973542462356,0.008411312989692,history_dependent_relational_mode,P5_observation_noise,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10115,pca_rank1_explained_variance,0.9928460089308364,1.0,-0.00715399106916359,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10115,pearson,0.9198053930153351,1.0,-0.08019460698466485,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10115,spectral_coherence,0.6460405140639547,1.0,-0.3539594859360453,history_dependent_relational_mode,P2_global_scaling,direct_coupling_SCM,D2_phase_randomization,3,,,
10116,VAR_ARX_predictive,0.8411592351448302,0.8715895049944403,-0.03043026984961017,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D4_edge_cutting,3,,,
10116,autocorrelation_persistence,0.8026708006151262,1.0,-0.1973291993848738,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10116,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,mutual_information,0.03223118828216387,-1.032231188282164
10116,largest_covariance_eigenvalue,0.8757858163833445,1.0,-0.12421418361665548,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D5_source_swap,3,,,
10116,linear_CKA,0.6065495308894686,1.0,-0.3934504691105314,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10116,mutual_information,0.9840108815196272,0.9517796932374634,0.03223118828216387,history_dependent_relational_mode,P5_observation_noise,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10116,pca_rank1_explained_variance,0.993825916515694,1.0,-0.006174083484306037,history_dependent_relational_mode,P5_observation_noise,history_dependent_relational_mode,D5_source_swap,3,,,
10116,pearson,0.9286035193803428,1.0,-0.0713964806196572,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10116,spectral_coherence,0.6838641706959863,1.0,-0.31613582930401374,history_dependent_relational_mode,P6_time_reparameterization,persistent_shared_mode,D6_common_driver_replacement,3,,,
10117,VAR_ARX_predictive,0.9310540454059948,1.0,-0.06894595459400521,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D1_temporal_shuffle,3,,,
10117,autocorrelation_persistence,0.8081008363886257,1.0,-0.19189916361137427,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D5_source_swap,3,,,
10117,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.008859641173580846,-0.9911403588264192
10117,largest_covariance_eigenvalue,0.8643677831052016,1.0,-0.13563221689479843,history_dependent_relational_mode,P7_coarse_graining,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10117,linear_CKA,0.6192913588543002,1.0,-0.3807086411456998,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10117,mutual_information,0.986844148812626,1.0,-0.013155851187373946,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10117,pca_rank1_explained_variance,0.9911403588264192,1.0,-0.008859641173580846,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10117,pearson,0.9370040867491384,1.0,-0.06299591325086162,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D2_phase_randomization,3,,,
10117,spectral_coherence,0.6906971579579523,1.0,-0.3093028420420477,history_dependent_relational_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10118,VAR_ARX_predictive,0.8590231937461685,0.9769956136759952,-0.11797241992982666,direct_coupling_SCM,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10118,autocorrelation_persistence,0.7913305472685886,1.0,-0.20866945273141135,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10118,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.004272955153147628,-0.9957270448468524
10118,largest_covariance_eigenvalue,0.8530576350098753,1.0,-0.1469423649901247,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10118,linear_CKA,0.545691342540439,1.0,-0.45430865745956095,direct_coupling_SCM,P2_global_scaling,direct_coupling_SCM,D2_phase_randomization,3,,,
10118,mutual_information,0.9507031729955516,1.0,-0.049296827004448374,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D2_phase_randomization,3,,,
10118,pca_rank1_explained_variance,0.9957270448468524,1.0,-0.004272955153147628,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10118,pearson,0.9066463277045655,1.0,-0.09335367229543445,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D2_phase_randomization,3,,,
10118,spectral_coherence,0.6795522564599212,1.0,-0.32044774354007877,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10119,VAR_ARX_predictive,0.8253065718170294,0.956485787658228,-0.13117921584119863,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10119,autocorrelation_persistence,0.8016643070166231,1.0,-0.19833569298337694,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10119,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.009073216781302018,-0.990926783218698
10119,largest_covariance_eigenvalue,0.8354929536155441,1.0,-0.1645070463844559,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D2_phase_randomization,3,,,
10119,linear_CKA,0.3326499779942405,1.0,-0.6673500220057595,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10119,mutual_information,0.9796541506234188,1.0,-0.020345849376581238,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10119,pca_rank1_explained_variance,0.990926783218698,1.0,-0.009073216781302018,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10119,pearson,0.9373549540762782,1.0,-0.06264504592372178,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D2_phase_randomization,3,,,
10119,spectral_coherence,0.561318248904606,1.0,-0.438681751095394,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10120,VAR_ARX_predictive,0.854560968273825,1.0,-0.145439031726175,direct_coupling_SCM,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10120,autocorrelation_persistence,0.7701382468876942,1.0,-0.22986175311230583,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10120,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.01029332865278565,-0.9897066713472144
10120,largest_covariance_eigenvalue,0.844303617907529,1.0,-0.15569638209247105,history_dependent_relational_mode,P7_coarse_graining,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10120,linear_CKA,0.3789310198022297,1.0,-0.6210689801977702,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D8_block_shuffle,3,,,
10120,mutual_information,0.9499222776840048,1.0,-0.050077722315995166,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D8_block_shuffle,3,,,
10120,pca_rank1_explained_variance,0.9897066713472144,1.0,-0.01029332865278565,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10120,pearson,0.899132961314224,1.0,-0.10086703868577596,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D8_block_shuffle,3,,,
10120,spectral_coherence,0.5333971501385356,1.0,-0.4666028498614644,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10121,VAR_ARX_predictive,0.7633683661568751,1.0,-0.2366316338431249,direct_coupling_SCM,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10121,autocorrelation_persistence,0.8187797362783077,1.0,-0.1812202637216923,direct_coupling_SCM,P7_coarse_graining,history_dependent_relational_mode,D5_source_swap,3,,,
10121,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D1_temporal_shuffle,3,mutual_information,0.165446138572088,-1.165446138572088
10121,largest_covariance_eigenvalue,0.875105444641633,1.0,-0.12489455535836702,direct_coupling_SCM,P7_coarse_graining,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10121,linear_CKA,0.486950728588831,0.8548238506018513,-0.3678731220130203,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10121,mutual_information,0.9740532004719294,0.8086070618998414,0.165446138572088,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D8_block_shuffle,3,,,
10121,pca_rank1_explained_variance,0.9885258311439692,1.0,-0.011474168856030809,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10121,pearson,0.8803274849732203,0.9214195354322584,-0.041092050459038076,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10121,spectral_coherence,0.641742631091362,1.0,-0.358257368908638,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D1_temporal_shuffle,3,,,
10122,VAR_ARX_predictive,0.9598001132356956,1.0,-0.040199886764304416,direct_coupling_SCM,P6_time_reparameterization,persistent_shared_mode,D6_common_driver_replacement,3,,,
10122,autocorrelation_persistence,0.8194983216830926,1.0,-0.18050167831690744,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10122,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.006933156755157599,-0.9930668432448424
10122,largest_covariance_eigenvalue,0.8806017820541148,1.0,-0.11939821794588523,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D7_history_destruction,3,,,
10122,linear_CKA,0.5420690913296465,1.0,-0.45793090867035346,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D8_block_shuffle,3,,,
10122,mutual_information,0.9724287753697876,1.0,-0.027571224630212443,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10122,pca_rank1_explained_variance,0.9930668432448424,1.0,-0.006933156755157599,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D7_history_destruction,3,,,
10122,pearson,0.9545524670129948,1.0,-0.04544753298700521,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D8_block_shuffle,3,,,
10122,spectral_coherence,0.7422121496887226,1.0,-0.2577878503112774,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10123,VAR_ARX_predictive,0.9021785231496302,1.0,-0.09782147685036979,direct_coupling_SCM,P6_time_reparameterization,history_dependent_relational_mode,D1_temporal_shuffle,3,,,
10123,autocorrelation_persistence,0.8155986420098568,1.0,-0.18440135799014323,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10123,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,mutual_information,-0.00423280657119518,-0.9957671934288048
10123,largest_covariance_eigenvalue,0.8877646250025715,1.0,-0.11223537499742853,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D7_history_destruction,3,,,
10123,linear_CKA,0.4170413669891087,1.0,-0.5829586330108913,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10123,mutual_information,0.9957671934288048,1.0,-0.00423280657119518,direct_coupling_SCM,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10123,pca_rank1_explained_variance,0.9413749634907016,1.0,-0.0586250365092984,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D7_history_destruction,3,,,
10123,pearson,0.9342400958928848,1.0,-0.06575990410711519,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D2_phase_randomization,3,,,
10123,spectral_coherence,0.5914289461199278,1.0,-0.4085710538800722,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10124,VAR_ARX_predictive,0.8676450168635762,0.9488211767371472,-0.08117615987357096,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10124,autocorrelation_persistence,0.7741119896419643,1.0,-0.22588801035803574,direct_coupling_SCM,P7_coarse_graining,history_dependent_relational_mode,D5_source_swap,3,,,
10124,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.01146058977780584,-0.9885394102221942
10124,largest_covariance_eigenvalue,0.8411468030609391,1.0,-0.15885319693906086,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D2_phase_randomization,3,,,
10124,linear_CKA,0.540276783615521,1.0,-0.459723216384479,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10124,mutual_information,0.9511951845578932,1.0,-0.0488048154421068,direct_coupling_SCM,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10124,pca_rank1_explained_variance,0.9885394102221942,1.0,-0.01146058977780584,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10124,pearson,0.8256098969138769,1.0,-0.17439010308612313,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D2_phase_randomization,3,,,
10124,spectral_coherence,0.4933448081183563,1.0,-0.5066551918816438,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D2_phase_randomization,3,,,
10125,VAR_ARX_predictive,0.856535429928051,0.934304992901184,-0.07776956297313298,direct_coupling_SCM,P6_time_reparameterization,history_dependent_relational_mode,D1_temporal_shuffle,3,,,
10125,autocorrelation_persistence,0.8100933045311627,1.0,-0.18990669546883732,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
